OFR_ID,Area,Eccentricity
1,2.0772457122802734,0.3940823248337412
2,2.0768165588378906,0.40729916832260854
3,2.0660877227783203,0.39517780158061466
4,2.0538806915283203,0.39517780158061466
5,2.0537376403808594,0.39517780158061466
6,2.0308971405029297,0.39628244084438397
7,2.028656005859375,0.3835276073577185
8,2.0096778869628906,0.3835276073577185
9,2.008819580078125,0.38461538461538447
10,2.0226001739501953,0.3548816259733456
11,2.0620346069335938,0.3813793955824007
12,2.049732208251953,0.36800310462110586
13,2.054929733276367,0.3528695869367391
14,2.042102813720703,0.3538713233575302
15,2.032804489135742,0.3538713233575302
16,2.023649215698242,0.3690444033260734
17,2.0664215087890625,0.3528695869367391
18,2.069520950317383,0.3210600952704752
19,2.0578384399414062,0.2421529238905713
20,2.0400047302246094,0.10992943725586106
21,2.0247459411621094,0.15522725424079617
22,2.013111114501953,0.26642583599392755
23,1.9788265228271484,0.3066969171411533
24,1.9472122192382812,0.32575405213034403
25,1.9223213195800781,0.22084621999997933
26,2.0996570587158203,0.6185895741317419
27,2.0574569702148438,0.5163898981457644
28,2.0386219024658203,0.40729916832260854
29,2.0302295684814453,0.3538713233575302
30,2.0278453826904297,0.28565227501671
31,2.039480209350586,0.28565227501671
32,2.0633697509765625,0.28482382358718916
33,2.089357376098633,0.2840025342252543
34,2.083587646484375,0.24144622204855828
35,2.0549774169921875,0.2421529238905713
36,2.022886276245117,0.2864879931474416
37,1.975250244140625,0.3408442987007834
38,1.8691062927246094,0.39019626233600363
39,1.7601490020751953,0.4090767042988393
40,1.6227245330810547,0.4424884696640581
41,1.5029430389404297,0.4624091502362622
42,1.3798236846923828,0.47135336735148115
43,1.2949466705322266,0.39260303237548044
44,1.228475570678711,0.3225134377752306
45,1.1951446533203125,0.3453837587791331
46,1.2114524841308594,0.3441046616667066
47,1.2279987335205078,0.3225134377752306
48,1.2604236602783203,0.29806538746827255
49,1.2722969055175781,0.2969686865884436
50,1.26495361328125,0.34035087316392154
51,1.2473106384277344,0.4281584004923979
52,1.2104988098144531,0.44501646316046484
53,1.1887073516845703,0.46135034456067514
54,1.201009750366211,0.416597790450531
55,1.2156486511230469,0.41510296967946647
56,1.2258529663085938,0.4296719155368591
57,1.231527328491211,0.443455690284319
58,1.2458324432373047,0.44191115297990347
59,1.2685775756835938,0.42666070812952966
60,1.3100624084472656,0.4078622399846462
61,1.3338088989257812,0.4208228091901553
62,1.3405799865722656,0.43442249166279595
63,1.361083984375,0.47289482692857937
64,1.3700008392333984,0.4596273209833562
65,1.3782024383544922,0.47135336735148115
66,1.3898849487304688,0.4825615361251284
67,1.3996124267578125,0.4698267953172717
68,1.3919353485107422,0.4698267953172717
69,1.3390064239501953,0.4488302789304041
70,1.2764930725097656,0.4107129424637925
71,1.219940185546875,0.3818061566167926
72,1.1950492858886719,0.3453837587791331
73,1.1597633361816406,0.30373703184229783
74,1.1119842529296875,0.21951219512195141
75,1.0406017303466797,0.28565227501671
76,0.9549140930175781,0.34212301436180037
77,0.8878707885742188,0.34798527267687634
78,0.8234500885009766,0.39789446682938406
79,0.7716655731201172,0.44163205049385645
80,0.7007122039794922,0.5574825170827983
81,0.6435394287109375,0.5552504908043546
82,0.6372451782226562,0.4603160640261209
83,0.6776332855224609,0.3445294493088597
84,0.7101058959960938,0.3411744421846397
85,0.7302284240722656,0.3882154877102616
86,0.7279872894287109,0.3395332316729159
87,0.739288330078125,0.2786385599895107
88,0.7725715637207031,0.19705638472786074
89,0.8218765258789062,0.3301592847225363
90,0.8786201477050781,0.4465937565388721
91,0.9490489959716797,0.4705882352941177
92,0.9912014007568359,0.4931951508326212
93,1.0091781616210938,0.5169758214849124
94,1.0263442993164062,0.5150787536377128
95,1.041412353515625,0.5132022279307188
96,1.049661636352539,0.49979845897821573
97,1.0583877563476562,0.47320492653218554
98,1.0560989379882812,0.3934293844403378
99,1.0360240936279297,0.3351950378623679
100,1.0485172271728516,0.31098987970622766
101,1.0706424713134766,0.30974497750313434
102,1.1188507080078125,0.30609802351534404
103,1.219940185546875,0.24709112326370913
104,1.387166976928711,0.12104468847907579
105,1.5718936920166016,0.30390386681147313
106,1.7276763916015625,0.2971246177979213
107,1.8448352813720703,0.27128168017763366
108,1.9104480743408203,0.3590109871423002
109,1.9597053527832031,0.41187002497739295
110,1.9818305969238281,0.43468037272861143
111,1.9944190979003906,0.3973963706836363
112,1.9542217254638672,0.3722220423453906
113,1.9426822662353516,0.32575405213034403
114,1.9270896911621094,0.3085148936749639
115,1.9024848937988281,0.3094360788446257
116,1.873779296875,0.3286710990610898
117,1.8321514129638672,0.34693764083897993
118,1.7219066619873047,0.44856542164995283
119,1.6425132751464844,0.46492452460878103
120,1.5515804290771484,0.4345198596642184
121,1.4535903930664062,0.4536961088580426
122,1.3663291931152344,0.4841229182759271
123,1.2643814086914062,0.5562934551586337
124,1.2473106384277344,0.5767773304068526
125,1.3242721557617188,0.5312386527473688
126,1.4360427856445312,0.49017930262475856
127,1.5810966491699219,0.39067234976828136
128,1.6768932342529297,0.45123519700078557
129,1.7819881439208984,0.4567978029199089
130,1.9214153289794922,0.49067080616147435
131,2.0455360412597656,0.49295201766837665
132,2.1027088165283203,0.4712073418842017
133,2.1009445190429688,0.45073983111385746
134,2.0120620727539062,0.44414734594909927
135,1.9335746765136719,0.459388792074575
136,1.8740653991699219,0.40311003995917316
137,1.851511001586914,0.36113037184690655
138,1.8252372741699219,0.29255074346171106
139,1.7582416534423828,0.332685103821555
140,1.680135726928711,0.462167875996826
141,1.5995502471923828,0.5195659016579884
142,1.495361328125,0.4749736834815167
143,1.450204849243164,0.4536961088580426
144,1.441192626953125,0.4138505707221378
145,1.4714717864990234,0.34798527267687634
146,1.4922142028808594,0.30799217863245415
147,1.5349864959716797,0.3253948501524189
148,1.5820980072021484,0.3232642839944241
149,1.628255844116211,0.23015339865076834
150,1.6605377197265625,0.1989974874213242
151,1.6506671905517578,0.16329563839726757
152,1.6185283660888672,0.1164438283579845
153,1.558542251586914,0.25859289535711866
154,1.5369892120361328,0.39191835884530846
155,1.4874458312988281,0.37955282270920593
156,1.4422893524169922,0.36615073129066855
157,1.3952255249023438,0.3698838244086608
158,1.3942718505859375,0.3859129227836693
159,1.4195919036865234,0.38461538461538447
160,1.46636962890625,0.34798527267687634
161,1.5175819396972656,0.2340597159215657
162,1.57928466796875,0.16495335039441528
163,1.660013198852539,0.29997402934678935
164,1.7590522766113281,0.3151418312574007
165,1.8906116485595703,0.3600660095474298
