OFR_ID,Area,Eccentricity
1,3.7424087524414062,0.4626239320210732
2,3.7584781646728516,0.45448125320974636
3,3.7758827209472656,0.45448125320974636
4,3.770017623901367,0.4384938753338929
5,3.7711620330810547,0.45448125320974636
6,3.7978172302246094,0.44615043238645585
7,3.7751197814941406,0.44615043238645585
8,3.7844181060791016,0.4297380837563702
9,3.775358200073242,0.4036950204470272
10,3.8062095642089844,0.4028767567459225
11,3.7946224212646484,0.38461538461538447
12,3.8758277893066406,0.35154705620975113
13,3.9330005645751953,0.31546813604852136
14,3.906393051147461,0.3508259634781723
15,3.905820846557617,0.39152359833850164
16,3.892087936401367,0.41907896319829
17,3.9041996002197266,0.45092472283318147
18,3.9015769958496094,0.48780822710749183
19,3.882169723510742,0.5264559140780768
20,3.92913818359375,0.5188938045853358
21,3.9155006408691406,0.5425863986500216
22,3.949308395385742,0.5527707983925666
23,3.8953781127929688,0.5805434781767739
24,3.8934707641601562,0.5904330590527553
25,3.9107322692871094,0.5893975446081852
26,3.950834274291992,0.5577045685571335
27,3.9855480194091797,0.5625376724249371
28,3.980541229248047,0.5625376724249371
29,4.007196426391602,0.5615379551268628
30,4.049921035766602,0.560543472332878
31,4.081296920776367,0.5754606664813394
32,4.131555557250977,0.5885935438979776
33,4.147672653198242,0.6148048861710581
34,4.2026519775390625,0.6089181197004401
35,4.245138168334961,0.5989961829244999
36,4.325437545776367,0.5919561795537893
37,4.394865036010742,0.5899943037552556
38,4.471731185913086,0.5787596731128459
39,4.528617858886719,0.5725741479007681
40,4.573345184326172,0.571628123323281
41,4.570341110229492,0.571628123323281
42,4.581451416015625,0.571628123323281
43,4.569053649902344,0.571628123323281
44,4.541158676147461,0.5725741479007681
45,4.480791091918945,0.5839242925392739
46,4.434442520141602,0.5940501002231562
47,4.423093795776367,0.5899943037552556
48,4.431390762329102,0.5710784020808654
49,4.444694519042969,0.5611481887738738
50,4.4403076171875,0.550876964932758
51,4.4689178466796875,0.54993722375963
52,4.4780731201171875,0.5393131982084001
53,4.518747329711914,0.5273888095263212
54,4.4872283935546875,0.5168754576792632
55,4.445219039916992,0.517780822222029
56,4.375791549682617,0.5249305896993408
57,4.340314865112305,0.5085984185351387
58,4.349088668823242,0.4761253325053468
59,4.335641860961914,0.48934012587211195
60,4.107046127319336,0.4213833954633637
61,3.578805923461914,0.5527707983925666
62,2.9447555541992188,0.39687100287035504
63,2.6839256286621094,0.4264256587653625
64,2.4252891540527344,0.3796414834074619
65,2.3633956909179688,0.4176627012774614
66,2.3787498474121094,0.3816078398858982
67,2.4248123168945312,0.3089232932852677
68,2.5239944458007812,0.25194353793247254
69,2.6147842407226562,0.22849548022951546
70,2.672100067138672,0.26755832373002775
71,2.6575088500976562,0.33194435519735954
72,2.6610851287841797,0.3590109871423002
73,2.7167320251464844,0.3702453305342227
74,2.723264694213867,0.41460824883255754
75,2.7038097381591797,0.44501646316046484
76,2.6624202728271484,0.4559605246071199
77,2.61688232421875,0.39669906883720457
78,2.6025772094726562,0.33361804247355814
79,2.6270389556884766,0.22790142204853625
80,2.711009979248047,0.17608480733726006
81,2.7435779571533203,0.26553012237947937
82,2.7872562408447266,0.2820800810040569
83,2.8183937072753906,0.2973329083916987
84,2.918720245361328,0.22220486043288984
85,2.9923439025878906,0.17170440788143196
86,2.9931068420410156,0.24074566976095452
87,2.975130081176758,0.24132903869784994
88,2.9611587524414062,0.17212779992046004
89,2.980518341064453,0.24132903869784994
90,3.007793426513672,0.37286745705752383
91,2.9964447021484375,0.4349099847303758
92,2.9885292053222656,0.48622836998199875
93,3.0437469482421875,0.513986680650911
94,3.0946731567382812,0.5193766129849346
95,3.1472206115722656,0.49624623986334887
96,3.1906604766845703,0.4470771257858943
97,3.253459930419922,0.36615073129066855
98,3.261089324951172,0.30211644626625445
99,3.261852264404297,0.1684260874650225
100,3.2503604888916016,0.19424836242258256
101,3.293752670288086,0.25425905472396265
102,3.3452510833740234,0.23513543225063785
103,3.388643264770508,0.2850073013099767
104,3.4186363220214844,0.3129436655832045
105,3.447866439819336,0.31224989991991997
106,3.4743785858154297,0.31156072371225363
107,3.4744739532470703,0.3371765299315196
108,3.4893035888671875,0.31156072371225363
109,3.5196304321289062,0.34798527267687634
110,3.491687774658203,0.4294645852670992
111,3.5547733306884766,0.44475519487111026
112,3.576040267944336,0.48218689369674744
113,3.5735607147216797,0.5230195663526651
114,3.6591053009033203,0.526782687642637
115,3.703594207763672,0.5433501502386516
116,3.6801815032958984,0.5609217085549385
117,3.6824703216552734,0.5669234311917125
118,3.629446029663086,0.5738933591690638
119,3.5506725311279297,0.5966936283256579
120,3.493213653564453,0.6087156968039766
121,3.417205810546875,0.6296739718611717
122,3.3827781677246094,0.6397356191855745
123,3.405475616455078,0.6347381838076792
124,3.436422348022461,0.6335978665516795
125,3.512907028198242,0.63133503258196
126,3.6110401153564453,0.6229545091734064
127,3.6065101623535156,0.6404498419080139
128,3.5898208618164062,0.6569108554500089
129,3.600454330444336,0.6404498419080139
130,3.6520957946777344,0.6116032070940234
131,3.6543846130371094,0.5978346630287567
132,3.7357330322265625,0.5696861246749105
133,3.806447982788086,0.5339303618489192
134,3.8507461547851562,0.5141111407603127
135,4.131841659545898,0.49798176657760274
136,4.084205627441406,0.35615673741640047
137,4.131889343261719,0.22220486043288984
138,4.141950607299805,0.22220486043288984
139,4.119205474853516,0.33452512646751553
140,4.114055633544922,0.38611899726635995
141,4.123258590698242,0.38611899726635995
142,4.147624969482422,0.4125583547484047
143,4.131984710693359,0.39572896795235335
144,4.158687591552734,0.39495797728426413
145,4.277467727661133,0.3740231814614591
146,4.355907440185547,0.39965262694272674
147,4.480981826782227,0.36037808160199747
148,4.6878814697265625,0.35632275662478646
149,4.805231094360352,0.35434568538571404
150,4.91938591003418,0.34283965148438655
151,4.915857315063477,0.38042438017063207
152,4.907512664794922,0.4136240734492842
153,4.922389984130859,0.40531045500518664
154,4.883909225463867,0.3894381207091775
155,4.897356033325195,0.38042438017063207
156,4.77142333984375,0.4082307174147422
157,4.803133010864258,0.4074947555393773
158,4.751873016357422,0.43197246856616406
159,4.703855514526367,0.454853968248569
160,4.640102386474609,0.47636932341311694
161,4.597568511962891,0.5023546793530848
162,4.469442367553711,0.5283018867924527
163,4.364538192749023,0.5675944779817323
164,4.216480255126953,0.5855918497628905
165,4.113912582397461,0.6020225468377977
166,4.012107849121094,0.6140436968420966
167,3.8016796112060547,0.6153739684998598
168,3.4746646881103516,0.5911189954242226
169,3.0500411987304688,0.3941465132700055
170,2.8838157653808594,0.3649312153192539
171,2.804088592529297,0.39098274038584074
172,2.773141860961914,0.4024934043817089
173,2.7562618255615234,0.4244046465080517
