,Area
0,5.188207626342773
1,5.188207626342773
2,5.1800537109375
3,5.162973403930664
4,5.162973403930664
5,5.162801742553711
6,5.052165985107422
7,5.03173828125
8,4.904193878173828
9,4.774589538574219
10,4.54859733581543
11,4.258661270141602
12,3.86220932006836
13,3.789682388305664
14,3.703765869140625
15,3.51287841796875
16,3.227405548095703
17,3.227405548095703
18,3.227405548095703
19,3.227405548095703
20,5.604057312011719
21,5.619163513183594
22,5.619163513183594
23,5.619163513183594
24,5.619163513183594
25,5.448017120361328
26,5.261163711547852
27,5.097827911376953
28,4.981184005737305
29,4.822654724121094
30,4.817848205566406
31,4.764890670776367
32,4.736223220825195
33,4.736223220825195
34,4.736223220825195
35,4.736223220825195
36,4.725751876831055
37,4.725751876831055
38,4.725751876831055
39,4.725751876831055
40,4.695281982421875
41,4.695281982421875
42,4.695281982421875
43,4.695281982421875
44,4.771585464477539
45,4.828662872314453
46,4.892177581787109
47,4.976205825805664
48,5.058774948120117
49,5.139713287353516
50,5.241937637329102
51,5.412654876708984
52,5.683708190917969
53,5.864381790161133
54,5.864381790161133
55,5.864381790161133
56,5.864381790161133
57,5.777263641357422
58,5.674781799316406
59,5.603799819946289
60,5.555906295776367
61,5.5117034912109375
62,5.484838485717773
63,5.462007522583008
64,5.423727035522461
65,5.351800918579102
66,5.2679443359375
67,5.183658599853516
68,5.063753128051758
69,4.944791793823242
70,4.864282608032227
71,4.864282608032227
72,4.864282608032227
73,4.864282608032227
74,5.035600662231445
75,5.280303955078125
76,5.550670623779297
77,5.807046890258789
78,6.102218627929688
79,6.364603042602539
80,6.579179763793945
81,6.579179763793945
82,6.579179763793945
83,6.579179763793945
84,6.441078186035156
85,6.164274215698242
86,5.885410308837891
87,5.618906021118164
88,5.447072982788086
89,5.357036590576172
90,5.287857055664063
91,5.265369415283203
92,5.260477066040039
93,5.243568420410156
94,5.189580917358398
95,5.110874176025391
96,5.068387985229492
97,5.032854080200195
98,5.027875900268555
99,5.012683868408203
100,4.98204231262207
101,4.917840957641602
102,4.86393928527832
103,4.816217422485352
104,4.809093475341797
105,4.785575866699219
106,4.785575866699219
107,4.785575866699219
108,4.785575866699219
109,4.804630279541016
110,4.868488311767578
111,5.007190704345703
112,5.139026641845703
113,5.303821563720703
114,5.46870231628418
115,5.630064010620117
116,5.7959747314453125
117,6.005401611328125
118,6.200923919677734
119,6.311988830566406
120,6.438932418823242
121,6.579351425170898
122,6.703205108642578
123,6.864223480224609
124,7.040004730224609
125,7.196044921875
126,7.399635314941406
127,7.553272247314453
128,7.749996185302734
129,7.873420715332031
130,7.997531890869141
131,8.043537139892578
132,8.175458908081055
133,8.227214813232422
134,8.233308792114258
135,8.233480453491211
136,8.252792358398438
137,8.282833099365234
138,8.295364379882812
139,8.296051025390625
140,8.316049575805664
141,8.321199417114258
142,8.454408645629883
143,8.627872467041016
144,8.802194595336914
145,9.00278091430664
146,9.26344871520996
147,9.485492706298828
148,9.712772369384766
149,9.881858825683594
150,9.971380233764648
151,10.060043334960938
152,10.163469314575195
153,10.26346206665039
154,10.377531051635742
155,10.453062057495115
156,10.500612258911133
157,10.54241180419922
158,10.58755874633789
159,10.598888397216797
160,10.690898895263672
161,10.717592239379885
162,10.733299255371094
163,10.758533477783203
164,10.809001922607422
165,10.896635055541992
166,11.006155014038086
167,11.102285385131836
168,11.201505661010742
169,11.236095428466797
170,11.27523422241211
171,11.304759979248049
172,11.304759979248049
173,11.304759979248049
174,11.304759979248049
175,11.221246719360352
176,11.143312454223633
177,11.050357818603516
178,10.947532653808594
179,10.795011520385742
180,10.657167434692385
181,10.460100173950195
182,10.323972702026367
183,9.991979598999023
184,9.870529174804688
185,9.719038009643556
186,9.507207870483398
187,9.353656768798828
188,9.172811508178713
189,8.980894088745117
190,8.90192985534668
191,8.847599029541016
192,8.725204467773438
193,8.654136657714844
194,8.652849197387695
195,8.652849197387695
196,8.652849197387695
197,8.652849197387695
198,8.701601028442383
199,8.749752044677734
200,8.82777214050293
201,8.89291763305664
202,9.033937454223633
203,9.084320068359377
204,9.199504852294922
205,9.214181900024414
